epoch,train_loss,w_dti,w_adr,test_DTI_AUROC,test_DTI_AUPRC,test_DTI_F1,val_DTI_AUROC,val_DTI_AUPRC,val_DTI_F1,test_ADR_Weighted_AUROC,test_ADR_Weighted_AUPRC,test_ADR_F1,val_ADR_Weighted_AUROC,val_ADR_Weighted_AUPRC,val_ADR_F1
7,-1.7758751941976352,2.0160810947418213,15.433403015136719,0.9137497163256405,0.840270537731032,0.7838891294932872,0.9007618660524771,0.7711876681010317,0.7271810388300555,0.9062273130880488,0.7199255190821882,0.593491511290653,0.9123834556310358,0.7465183457017498,0.6238249758581186
8,-2.0217678674532773,2.036511182785034,20.91194725036621,0.9153934181110587,0.8399565225549166,0.7849022282855843,0.902580047870659,0.783546532482993,0.7260053619302949,0.9355765966751691,0.8060588653997836,0.6778939080487468,0.9414181249008919,0.8272658001214785,0.7079584280707039
9,-2.2532910662522894,2.0873863697052,27.608768463134766,0.9121132572898276,0.8329595233251739,0.7809442790301999,0.9012848304204488,0.7858766177365101,0.7223050173869846,0.9536669839256622,0.8341510337113107,0.751393078128822,0.959630057214348,0.8564170192881674,0.7768204805894257
10,-2.455385709134756,2.0876996517181396,35.59975051879883,0.9113986393287741,0.8415142341439683,0.7828693790149893,0.903072302759337,0.786993532456218,0.7274529236868187,0.9723315889259292,0.890105452395319,0.8126842221688948,0.9774051806614273,0.9068722931783522,0.8371503957771951
11,-2.619634401010761,2.1295008659362793,43.458045959472656,0.9116778875635551,0.8416813618262107,0.7805476093175316,0.893182043986813,0.7697608955683406,0.6989396035039188,0.9774988680713704,0.9019757121870731,0.8286568826972024,0.9817497912649005,0.9166960488699378,0.8503402799340517
12,-2.735730922575149,2.1364572048187256,51.272315979003906,0.9055016328376608,0.8320139579001025,0.7602061038446294,0.8950905478029174,0.7638516585301666,0.6937302661253947,0.9802302548076819,0.9167346843008266,0.8474557758658069,0.9845543736674651,0.9329025823956973,0.8699027155230844
13,-2.822502417281983,2.1416876316070557,57.22652816772461,0.9092712828197151,0.8335544464744236,0.7217125382262997,0.8980088515557965,0.7800989917285711,0.6658338538413492,0.9841369437818195,0.9324530520615829,0.871125872842532,0.9876317113483807,0.9442264126132011,0.8898720364843419
14,-2.9220590645740137,2.181694507598877,63.03003692626953,0.9092962300683556,0.8432182718782935,0.7822299651567944,0.9056338346204218,0.7904884969057921,0.7261724659606656,0.97701279528262,0.9100643972470549,0.8507063797771288,0.9803417681079069,0.9177983445001935,0.8643946066547253
15,-2.984516909019279,2.2021830081939697,67.3046646118164,0.9194063037673564,0.8565159566612184,0.7904509283819628,0.9072752111276701,0.7812164568840868,0.7338204592901879,0.9857797765553538,0.9397216567507309,0.873536554415912,0.9888028128392519,0.9497121634361062,0.8916788132911926
16,-3.053945072419551,2.20819354057312,71.1868667602539,0.9034070698893147,0.8315291065425353,0.7608695652173914,0.8966160863478301,0.7642949988980985,0.7012750455373407,0.9875878585107484,0.9476128694665786,0.8860411215700212,0.9903761429904663,0.9573327597561168,0.9021137242967224
17,-3.1164457252193962,2.246631622314453,74.56016540527344,0.9160066375776382,0.8517679087739657,0.7831541218637993,0.9002759337036536,0.7859523424420597,0.7210164107993647,0.987762807929171,0.9531067210640985,0.8893549185720221,0.99025195498806,0.9606228850398111,0.9055996079850868
18,-3.1637930248212704,2.2486064434051514,79.1849365234375,0.8947294511122449,0.8064041302440922,0.759581881533101,0.8767849884839453,0.7058557388412292,0.6879535558780842,0.990193665810935,0.9587609474197272,0.9043567588847095,0.9923921443510546,0.966063239978632,0.9179638130673049
1,4.351210706054757,1.0,1.0,0.901635010485892,0.8096802333792438,0.7768014059753954,0.8831712053470623,0.7203931498185533,0.7192982456140351,0.7923971466082845,0.4997548076311592,0.2513210542663121,0.7948891708243148,0.5133200743371,0.2675516266090505
2,3.359690769386726,1.0,1.0,0.9048817741839433,0.8161313668355615,0.7736170212765957,0.8868373752427403,0.7555370498528758,0.721608040201005,0.8944689048421218,0.6997541028005047,0.5431403896771602,0.9010705038331036,0.7204437406631119,0.5702164032246584
3,3.016927692233023,1.0,1.0,0.884084017504921,0.7746414318795342,0.6990496304118268,0.853927652079664,0.6614054402183135,0.6191015477538694,0.934217075047744,0.789145292808223,0.628587497407506,0.9380066532282519,0.8059533692872681,0.6510038271447647
4,2.784931244502578,1.0,1.0,0.9090544027065351,0.8398640385232324,0.7752956636005256,0.8877554983516235,0.7540558332168998,0.7102125453602903,0.9620028834483532,0.852671271001117,0.7463173519625073,0.9679728465353057,0.8742356940568071,0.777204571097078
5,2.6739929203020414,1.0,1.0,0.9052950132864217,0.8224060819527399,0.776255707762557,0.8876800794833583,0.7637288420256885,0.7019740009629273,0.9668602518858455,0.8668454087496208,0.7715709114602568,0.9722813054131035,0.8847735370142731,0.7990674466186227
6,2.5455889460166112,1.0,1.0,0.9109194107298921,0.8371597435398881,0.782824112303881,0.8869642776498217,0.7454542458985114,0.7030878859857482,0.9741818049426679,0.8864710904053698,0.8099123218355997,0.9788616577539294,0.9037433251540912,0.8324032908234632
7,2.5084092779963325,1.0,1.0,0.9111197934689714,0.8377569225306793,0.775206611570248,0.8972609854129974,0.7689640665780577,0.7083532219570405,0.9755979139097792,0.893118078431074,0.8070720454792933,0.9799492082528517,0.9087756628916427,0.8328765413539335
8,2.4347583484541038,1.0,1.0,0.9112175705886425,0.8387992457340684,0.7863475177304965,0.8916741182314953,0.7428837240416696,0.7226890756302521,0.976303027339513,0.8988961828053429,0.8170072501403465,0.9810826134329519,0.9141810238833874,0.8411325832918378
9,2.3871463550793552,1.0,1.0,0.9095457025547592,0.8352649624490055,0.771729587357331,0.8852892561983471,0.7405194961255718,0.7140664961636829,0.9779404948763736,0.9056718260507328,0.8214938973343017,0.9827844940855414,0.9216754759780166,0.8472871131983739
10,2.3471549564722185,1.0,1.0,0.9105262903763172,0.8407956840829074,0.780045351473923,0.8892891658763491,0.7493767112912421,0.7124463519313304,0.9801107886522249,0.9150069066590357,0.8475765038213331,0.9840881742172074,0.9271682684473034,0.8684905552993871
11,2.3229342853832895,1.0,1.0,0.9161518949447218,0.8447588767489161,0.7866256049274087,0.8990502641918439,0.7699098818848051,0.7269922879177377,0.9803825439390986,0.9136910941581793,0.8407150217380243,0.9845477376953556,0.9282612158375749,0.8612759141226062
12,2.308227229770061,1.0,1.0,0.9078585442717093,0.8319651660430597,0.7669858641130871,0.8917666982793658,0.7440374382389497,0.709541381128097,0.9766582369024891,0.8911325454779179,0.7952241904118704,0.98114017553017,0.9056617908859752,0.8189634052171668
13,2.280789660158353,1.0,1.0,0.9102558943910537,0.835524572411416,0.78965819456617,0.8938842975206611,0.7605392526131153,0.7277406073082862,0.9796339741277925,0.9137963545162386,0.8438852579488796,0.9843020640282655,0.9283231492633593,0.8631677379127835
14,2.2527350657078564,1.0,1.0,0.9121732111615599,0.8410459280846232,0.7727272727272727,0.8963559589938129,0.7647880011664534,0.7093546773386693,0.9829420166675629,0.9225184479400098,0.853948990159093,0.9868535906830582,0.935848568642719,0.8738492545503366
14,2.67994032308018,1.0,1.0,0.9137436807009693,0.8488652200976152,0.7761717038983793,0.8982080115612158,0.7703652762077963,0.7241735537190083,0.9794018419531497,0.9109615609733691,0.8431092451571325,0.9836963473926901,0.925123246807351,0.8648049475448792
15,2.646394328538812,1.0,1.0,0.9079909256394945,0.8312533834238641,0.7711571675302246,0.8976949826130155,0.7754485605156725,0.7192365645404319,0.9804130738807794,0.9170361976324437,0.833986634318369,0.9846781533384474,0.9307776185908005,0.8597520197912272
16,2.6845029231356055,1.0,1.0,0.9134390828425699,0.8412589322910775,0.75,0.8945684866549247,0.7663945599390384,0.6919881305637983,0.9787829087313534,0.9119704975339792,0.8379466924993078,0.9832006075628896,0.9267599125712469,0.8601591966063857
17,2.6791969535019513,1.0,1.0,0.913552552586386,0.8469187579739788,0.7802491103202847,0.8971164702163211,0.7755599163165444,0.7249089963598544,0.9796825661449825,0.9130548769849809,0.8368428794529829,0.9841038313531358,0.9283577355613093,0.8600378680629226
18,2.6614420457418526,1.0,1.0,0.9102301423924573,0.8371726434163241,0.7718335619570188,0.8934186876213702,0.7597412388374156,0.7201291711517761,0.9816736768286426,0.9180259371872028,0.8488045640093425,0.9859475466537916,0.9318471564918931,0.8715692052050461
19,2.613166358041872,1.0,1.0,0.9160989826351054,0.8500929417572325,0.783038287361054,0.9011005735446868,0.7703406344745148,0.7206092336982389,0.9808928721049854,0.9186335395991593,0.8572228310880128,0.9852193852046481,0.9322639168913942,0.8778080979610405
20,2.627681835637277,1.0,1.0,0.9151741237480101,0.8530281749448284,0.7865270823850705,0.8989391681343991,0.7781187248605299,0.7260869565217392,0.9817820681029514,0.9207106589856164,0.8406619053737805,0.985733789407386,0.9338126330641124,0.863134858282281
1,0.7636117416525213,1.0,1.0,0.8911386568079432,0.8115234166414753,0.7608303249097473,0.8586076864020232,0.6823613134671568,0.6902086677367576,0.6430052956903273,0.3138703012781044,0.21664513725769394,0.6415885940703276,0.32017183513548064,0.22307717890064457
2,0.6614753522471035,1.0,1.0,0.9018464585368682,0.8122755078429096,0.7667493796526055,0.8743006819310843,0.6865819390723892,0.7025986525505293,0.6675004218715531,0.3387584371135169,0.16006317994204158,0.6637488175026659,0.34055778025088174,0.165216821639875
1,0.532139100762326,1.4121613502502441,1.556740641593933,0.8934364191202152,0.7928127553961224,0.7730165464573611,0.8572431468184076,0.6594649429061432,0.7022826614861584,0.6678707871581663,0.33806588701092444,0.19329036226803128,0.6665421779880808,0.3389014151626909,0.1984439282988867
2,-0.04318291301242922,1.6261203289031982,2.3898677825927734,0.9019882957166379,0.8103623152180103,0.7643932683790965,0.8759377681434315,0.6900922298535539,0.7091383812010443,0.670550504961882,0.3398632310030663,0.19477101094616545,0.6745735726558161,0.34430880766376565,0.20221646535952414
3,-0.4515456954910418,1.7180525064468384,3.6186089515686035,0.9005369291707374,0.7998686155316769,0.6755725190839694,0.8768595041322315,0.7109739058638082,0.59366391184573,0.6323693285844694,0.3237075752586402,0.17551491738074537,0.6332881350925131,0.32874941676223707,0.18072046536966302
4,-0.8213073620339325,1.7897080183029175,5.369833946228027,0.9109528078530721,0.8179928543590271,0.7781599312123818,0.8835388158786073,0.7200442802932002,0.7151515151515152,0.7213935871962592,0.40007668344942293,0.21319203429993963,0.7230729818231446,0.4099139888079352,0.2212634046252014
5,-1.122757299207066,1.8308078050613403,7.738290309906006,0.8997802630244757,0.8143421372833894,0.7743119266055046,0.8825917897303889,0.7226047833064554,0.7171270718232045,0.70189297017365,0.3834278420818803,0.2424834664699092,0.702303973418109,0.39092153951490055,0.25324119600984957
6,-1.3665011313347175,1.872572898864746,10.710783958435059,0.905832183882146,0.8145560279181612,0.7529865125240848,0.8933568170527932,0.7428078773276163,0.6910994764397905,0.7430674481388327,0.4247988613284372,0.2414389277171169,0.7430217773687707,0.4362899286615323,0.25315118365876726
7,-1.5610377436889875,1.9009289741516113,14.143474578857422,0.9075758758496147,0.8231913131533215,0.7776298268974701,0.8947475500158063,0.7484705712213229,0.7204188481675393,0.7939561807560639,0.49722704676381213,0.2860864384106404,0.795748344403029,0.5098784416578893,0.29517788543041806
8,-1.7423441901565413,1.9678144454956055,18.035903930664062,0.9125252892673719,0.8334853657262933,0.7680608365019012,0.8901558054464165,0.7397073844955369,0.7075854082223509,0.8537616482101479,0.6167260559520573,0.4520139457428626,0.8562947676090626,0.6306229609969299,0.4698364738118935
9,-1.8877060913007733,1.9629993438720703,22.158788681030273,0.9118774655526781,0.8350978905863681,0.7718875502008032,0.8932610757349952,0.7615742955424754,0.7012867647058824,0.8765163909812702,0.6709081519560778,0.5578558904384946,0.8810091190759808,0.6889102167917571,0.5750245089224852
10,-2.037257747389461,2.009298086166382,26.321693420410156,0.9087248575994952,0.8315454043021303,0.7649609713790113,0.8895267127308856,0.7399766108006046,0.7058823529411765,0.8939605139348445,0.7145312426066001,0.5709137099971221,0.8996666217515604,0.7338363869582432,0.5934622817615843
11,-2.165876707074854,2.042342185974121,30.44412612915039,0.9138390435707721,0.8406702158327755,0.781349026708918,0.8970347288082013,0.7683971134253319,0.7361633530360021,0.9247697548774001,0.7926242476513033,0.6658113956170337,0.9309433499184955,0.8141384489581447,0.6934547250518356
12,-2.2637764269778833,2.0362391471862793,34.32571029663086,0.9108811851069752,0.8439813801492316,0.7865470852017937,0.897437564918936,0.7727826284958405,0.731681602530311,0.9417968485789112,0.8300424240673554,0.7233207766534779,0.9469248799187175,0.8487225258200781,0.7456410282242231
13,-2.3541868566652093,2.069821834564209,37.73442459106445,0.9166351472933845,0.8472472618831954,0.78584229390681,0.8986004606421893,0.7735694674419114,0.7240293809024134,0.9508724618692397,0.8482031373844774,0.7522884938864054,0.9558988663018742,0.8672469860552828,0.7730235652690446
14,-2.4441225422813573,2.118548631668091,40.52430725097656,0.9156698497209932,0.8496389687231616,0.783748361730013,0.8996653569976968,0.7716349461024784,0.7334689725330621,0.9540273175482961,0.8552130104695116,0.7606862636797816,0.9591520193313003,0.8760998214489915,0.7855867376208642
15,-2.4908852495745264,2.1105852127075195,43.22269821166992,0.9106437838699137,0.8445513801081885,0.7702127659574468,0.8965957638982974,0.7659128979842976,0.7229394240317776,0.9590588053729396,0.8688627078985373,0.7705120619023376,0.9638059010517704,0.8864219499084722,0.7935134802594885
16,-2.562444457432132,2.121990442276001,45.70296096801758,0.9151990709966505,0.8502629337576499,0.786096256684492,0.8985092354242875,0.7742041272766615,0.7294238683127572,0.968158604695284,0.88988970580835,0.8130864937346952,0.9720376812887744,0.9047304055274088,0.8320288897963541
17,-2.6261263822368717,2.1401968002319336,48.34525680541992,0.9165731815467614,0.8474601338266325,0.7836065573770492,0.8958284785259449,0.7692417122606093,0.7112970711297071,0.9714818712697669,0.8972802158769433,0.8227357976407674,0.9755415798808622,0.9125504011524239,0.8430374745852014
18,-2.6767665278124104,2.1489486694335938,50.50200271606445,0.9156634117213441,0.8482168835799633,0.7811158798283262,0.8982594951000317,0.7764903701877027,0.7149950347567031,0.9743771119677737,0.906273923181851,0.831801949359795,0.9784533237956815,0.9203330634178329,0.8518760222891684
19,-2.7596818205978986,2.178450107574463,54.10259246826172,0.9168222516581873,0.8543854909035338,0.7854356306892067,0.8963428623041141,0.7635670224282737,0.7271800101988781,0.9763279170807971,0.9107222213471081,0.8400018038921125,0.9805772832712873,0.9256460871996168,0.8632283519091583
20,-2.811529520432335,2.1925456523895264,56.97195816040039,0.9101669695209003,0.840727960654713,0.7774846086191732,0.8926529828839813,0.7786265585453306,0.7115681233933162,0.980054651132253,0.9210674908454358,0.8577502081395059,0.9841134841621032,0.9347522680303648,0.8785480351117163
1,0.7351176449541079,1.4362813234329224,1.5568329095840454,0.9034778878854551,0.8233170139979215,0.7318045862412762,0.8751000316126993,0.7129261503641717,0.6335012594458438,0.5509050243433231,0.2706878114619143,0.12553230187466974,0.5457669831449804,0.27117596354759954,0.12781933350345484
2,0.12280437416144581,1.6982824802398682,2.387519598007202,0.9086508206035303,0.831368387583499,0.7716606498194946,0.8900695479384003,0.747855584638781,0.7088331515812432,0.5647791811548076,0.281977252702067,0.16525665142580978,0.5648113288534277,0.2892975345995663,0.16802004813128532
3,-0.26196180675247716,1.762882947921753,3.6073708534240723,0.9092290334470177,0.8350045623543181,0.7647331786542924,0.8887065889897485,0.7483452632928131,0.7042889390519187,0.5670603624624984,0.2859966761907024,0.1373922463371891,0.5646049566622274,0.291543003486347,0.13941928105295995
4,-0.634051415468895,1.8319767713546753,5.333326816558838,0.9089930405223793,0.8292140674203583,0.7613682092555332,0.8897425823059205,0.7539892875438889,0.6982957162597881,0.6219293877324766,0.32014208268958955,0.15232705512289615,0.6187317232307368,0.3339660692399556,0.15515104825512163
5,-0.9214016239716755,1.844547986984253,7.444456577301025,0.9122484552824595,0.8351101368385527,0.741506646971935,0.8892281985277515,0.7426849798377102,0.6471321695760599,0.6398201889493997,0.3420606179493025,0.14697758899328006,0.6375341473373524,0.35737295848647993,0.1495413840584603
6,-1.0363711715593154,1.8933064937591553,7.444293022155762,0.9140744329329434,0.8414202274942696,0.7816711590296496,0.895842478435623,0.7637346581355045,0.7225806451612903,0.65783250735411,0.3519179370740003,0.1374232983663919,0.6559142451220689,0.35877667852560285,0.13968066918046593
7,-1.0667736264951273,1.9187904596328735,7.442831039428711,0.9110405255982914,0.8301937504102296,0.7801114444920703,0.8938973942103597,0.770018323785449,0.7184853014449427,0.6656142605157283,0.36426473943259335,0.13291171938812116,0.6632039698273097,0.36968535411696274,0.13497506043737567
8,-1.065656104008402,1.9182769060134888,7.441272735595703,0.9158810965844804,0.8391537192312367,0.7896103896103897,0.8959969290520706,0.7694794593927556,0.7183673469387755,0.6611944682132999,0.3636322355656346,0.15771895783631482,0.6589100792308286,0.37101506966381237,0.1608249012912608
1,0.4503299513819006,1.421452522277832,1.5556039810180664,0.9015472927406725,0.822052706504528,0.769019248395967,0.8740084902678047,0.706527912346646,0.6949247071946458,0.5419352555895166,0.2775032370293975,0.1615701361373938,0.5453553312318905,0.2884040435127347,0.16455601731974265
2,-0.07172931909056249,1.6586613655090332,2.384878158569336,0.8979351725625332,0.807647913464238,0.7636203866432337,0.8643273269204714,0.685567483672004,0.6827309236947792,0.5609812188082834,0.27077267428124935,0.11111248887164624,0.5585725304512208,0.27554611868407175,0.11318367621761992
3,-0.4892658898638718,1.801447868347168,3.6037678718566895,0.9092620281952194,0.8217709563213672,0.7627184466019418,0.883394300681931,0.7242278855469145,0.6943462897526502,0.5917537094923292,0.3105945669553158,0.1466930039077613,0.5922651796164815,0.3179184318589188,0.14915745544882034
4,-0.8363212730973144,1.827488660812378,5.328184604644775,0.9082987424977186,0.8171043200529771,0.776093546990039,0.8934480422706951,0.7622464816868322,0.7139265962795375,0.625452384999212,0.34911216593081207,0.14824362748145542,0.6247680580341902,0.35849463894194683,0.15067792048233672
5,-1.1183761591791834,1.8472310304641724,7.639509201049805,0.9118670038032483,0.8354371928945449,0.7820128479657388,0.8925615318610847,0.7545253841446949,0.7252412392077197,0.6505657883635052,0.36022591772657264,0.15495912288097005,0.6483398063283106,0.365357602260903,0.15781365152598462
6,-1.3475907062072146,1.934377908706665,10.452210426330566,0.9125667338901129,0.842010545108972,0.7690949227373068,0.8914661518312785,0.750746171432945,0.7019730010384216,0.6731378470596115,0.3793979588000118,0.14287918309488423,0.6708650494415606,0.3881894493773647,0.14486743854259845
